,service,src_bytes,srv_count,result
185725.0,0.0,1032,113,1
185726.0,0.0,1032,113,1
185727.0,0.0,1032,114,1
185728.0,0.0,1032,114,1
185729.0,0.0,1032,115,1
185730.0,0.0,1032,115,1
185731.0,0.0,1032,116,1
185732.0,0.0,1032,116,1
185733.0,0.0,1032,116,1
185734.0,0.0,1032,117,1
185735.0,0.0,1032,117,1
185736.0,0.0,1032,117,1
185737.0,0.0,1032,118,1
185738.0,0.0,1032,118,1
185739.0,0.0,1032,118,1
185740.0,0.0,1032,119,1
185741.0,0.0,1032,119,1
185742.0,0.0,1032,119,1
185743.0,0.0,1032,119,1
185744.0,0.0,1032,120,1
185745.0,0.0,1032,120,1
185746.0,0.0,1032,121,1
185747.0,0.0,1032,121,1
185748.0,0.0,1032,121,1
185749.0,0.0,1032,122,1
185750.0,0.0,1032,122,1
185751.0,0.0,1032,122,1
185752.0,0.0,1032,122,1
185753.0,0.0,1032,123,1
185754.0,0.0,1032,123,1
185755.0,0.0,1032,123,1
185756.0,0.0,1032,123,1
185757.0,0.0,1032,124,1
185758.0,0.0,1032,124,1
185759.0,0.0,1032,124,1
185760.0,0.0,1032,125,1
185761.0,0.0,1032,125,1
185762.0,0.0,1032,125,1
185763.0,0.0,1032,125,1
185764.0,0.0,1032,126,1
185765.0,0.0,1032,126,1
185766.0,0.0,1032,126,1
185767.0,0.0,1032,127,1
185768.0,0.0,1032,127,1
185769.0,0.0,1032,127,1
185770.0,0.0,1032,128,1
185771.0,0.0,1032,128,1
185772.0,0.0,1032,128,1
185773.0,0.0,1032,129,1
185774.0,0.0,1032,129,1
185775.0,0.0,1032,130,1
185776.0,0.0,1032,130,1
185777.0,0.0,1032,131,1
185778.0,0.0,1032,131,1
185779.0,0.0,1032,131,1
185780.0,0.0,1032,132,1
185781.0,0.0,1032,132,1
185782.0,0.0,1032,132,1
185783.0,0.0,1032,133,1
185784.0,0.0,1032,133,1
185785.0,0.0,1032,134,1
185786.0,0.0,1032,134,1
185787.0,0.0,1032,135,1
185788.0,0.0,1032,136,1
185789.0,0.0,1032,136,1
185790.0,0.0,1032,138,1
185791.0,0.0,1032,138,1
185792.0,0.0,1032,139,1
185793.0,0.0,1032,141,1
185794.0,0.0,1032,141,1
185795.0,0.0,1032,146,1
185796.0,0.0,1032,97,1
185797.0,0.0,1032,103,1
185798.0,0.0,1032,104,1
185799.0,0.0,1032,106,1
185800.0,0.0,1032,107,1
185801.0,0.0,1032,108,1
185802.0,0.0,1032,109,1
185803.0,0.0,1032,109,1
185804.0,0.0,1032,110,1
185805.0,0.0,1032,110,1
185806.0,0.0,1032,111,1
185807.0,0.0,1032,111,1
185808.0,0.0,1032,112,1
185809.0,0.0,1032,113,1
185810.0,0.0,1032,113,1
185811.0,0.0,1032,114,1
185812.0,0.0,1032,114,1
185813.0,0.0,1032,115,1
185814.0,0.0,1032,115,1
185815.0,0.0,1032,116,1
185816.0,0.0,1032,116,1
185817.0,0.0,1032,116,1
185818.0,0.0,1032,116,1
185819.0,0.0,1032,117,1
185820.0,0.0,1032,117,1
185821.0,0.0,1032,118,1
185822.0,0.0,1032,118,1
185823.0,0.0,1032,118,1
185824.0,0.0,1032,119,1
185825.0,0.0,1032,119,1
185826.0,0.0,1032,119,1
185827.0,0.0,1032,120,1
185828.0,0.0,1032,120,1
185829.0,0.0,1032,120,1
185830.0,0.0,1032,120,1
185831.0,0.0,1032,121,1
185832.0,0.0,1032,121,1
185833.0,0.0,1032,121,1
185834.0,0.0,1032,121,1
185835.0,0.0,1032,122,1
185836.0,0.0,1032,122,1
185837.0,0.0,1032,123,1
185838.0,0.0,1032,123,1
185839.0,0.0,1032,123,1
185840.0,0.0,1032,124,1
185841.0,0.0,1032,124,1
185842.0,0.0,1032,124,1
185843.0,0.0,1032,125,1
185844.0,0.0,1032,125,1
185845.0,0.0,1032,126,1
185846.0,0.0,1032,126,1
185847.0,0.0,1032,127,1
185848.0,0.0,1032,127,1
185849.0,0.0,1032,127,1
185850.0,0.0,1032,128,1
185851.0,0.0,1032,128,1
185852.0,0.0,1032,128,1
185853.0,0.0,1032,128,1
185854.0,0.0,1032,129,1
185855.0,0.0,1032,129,1
185856.0,0.0,1032,130,1
185857.0,0.0,1032,130,1
185858.0,0.0,1032,130,1
185859.0,0.0,1032,131,1
185860.0,0.0,1032,131,1
185861.0,0.0,1032,131,1
185862.0,0.0,1032,131,1
185863.0,0.0,1032,132,1
185864.0,0.0,1032,132,1
185865.0,0.0,1032,133,1
185866.0,0.0,1032,133,1
185867.0,0.0,1032,134,1
185868.0,0.0,1032,134,1
185869.0,0.0,1032,135,1
185870.0,0.0,1032,135,1
185871.0,0.0,1032,136,1
185872.0,0.0,1032,137,1
185873.0,0.0,1032,137,1
185874.0,0.0,1032,138,1
185875.0,0.0,1032,140,1
185876.0,0.0,1032,140,1
185877.0,0.0,1032,141,1
185878.0,0.0,1032,142,1
185879.0,0.0,1032,147,1
185880.0,0.0,1032,100,1
185881.0,0.0,1032,103,1
185882.0,0.0,1032,104,1
185883.0,0.0,1032,106,1
185884.0,0.0,1032,107,1
185885.0,0.0,1032,108,1
185886.0,0.0,1032,108,1
185887.0,0.0,1032,109,1
185888.0,0.0,1032,110,1
185889.0,0.0,1032,111,1
185890.0,0.0,1032,111,1
185891.0,0.0,1032,112,1
185892.0,0.0,1032,113,1
185893.0,0.0,1032,113,1
185894.0,0.0,1032,114,1
185895.0,0.0,1032,114,1
185896.0,0.0,1032,114,1
185897.0,0.0,1032,115,1
185898.0,0.0,1032,116,1
185899.0,0.0,1032,116,1
185900.0,0.0,1032,117,1
185901.0,0.0,1032,117,1
185902.0,0.0,1032,117,1
185903.0,0.0,1032,117,1
185904.0,0.0,1032,118,1
185905.0,0.0,1032,118,1
185906.0,0.0,1032,118,1
185907.0,0.0,1032,119,1
185908.0,0.0,1032,119,1
185909.0,0.0,1032,119,1
185910.0,0.0,1032,120,1
185911.0,0.0,1032,120,1
185912.0,0.0,1032,121,1
185913.0,0.0,1032,121,1
185914.0,0.0,1032,121,1
185915.0,0.0,1032,122,1
185916.0,0.0,1032,122,1
185917.0,0.0,1032,122,1
185918.0,0.0,1032,123,1
185919.0,0.0,1032,123,1
185920.0,0.0,1032,123,1
185921.0,0.0,1032,124,1
185922.0,0.0,1032,124,1
185923.0,0.0,1032,124,1
185924.0,0.0,1032,124,1
185925.0,0.0,1032,125,1
185926.0,0.0,1032,125,1
185927.0,0.0,1032,125,1
185928.0,0.0,1032,126,1
185929.0,0.0,1032,126,1
185930.0,0.0,1032,126,1
185931.0,0.0,1032,127,1
185932.0,0.0,1032,127,1
185933.0,0.0,1032,127,1
185934.0,0.0,1032,128,1
185935.0,0.0,1032,128,1
185936.0,0.0,1032,128,1
185937.0,0.0,1032,129,1
185938.0,0.0,1032,129,1
185939.0,0.0,1032,129,1
185940.0,0.0,1032,130,1
185941.0,0.0,1032,130,1
185942.0,0.0,1032,131,1
185943.0,0.0,1032,131,1
185944.0,0.0,1032,132,1
185945.0,0.0,1032,132,1
185946.0,0.0,1032,133,1
185947.0,0.0,1032,133,1
185948.0,0.0,1032,133,1
185949.0,0.0,1032,134,1
185950.0,0.0,1032,134,1
185951.0,0.0,1032,135,1
185952.0,0.0,1032,135,1
185953.0,0.0,1032,136,1
185954.0,0.0,1032,137,1
185955.0,0.0,1032,137,1
185956.0,0.0,1032,138,1
185957.0,0.0,1032,140,1
185958.0,0.0,1032,141,1
185959.0,0.0,1032,144,1
185960.0,0.0,1032,153,1
185961.0,0.0,1032,100,1
185962.0,0.0,1032,103,1
185963.0,0.0,1032,105,1
185964.0,0.0,1032,106,1
185965.0,0.0,1032,107,1
185966.0,0.0,1032,109,1
185967.0,0.0,1032,110,1
185968.0,0.0,1032,111,1
185969.0,0.0,1032,111,1
185970.0,0.0,1032,112,1
185971.0,0.0,1032,112,1
185972.0,0.0,1032,113,1
185973.0,0.0,1032,114,1
185974.0,0.0,1032,114,1
185975.0,0.0,1032,115,1
185976.0,0.0,1032,115,1
185977.0,0.0,1032,116,1
185978.0,0.0,1032,116,1
185979.0,0.0,1032,117,1
185980.0,0.0,1032,117,1
185981.0,0.0,1032,118,1
185982.0,0.0,1032,118,1
185983.0,0.0,1032,118,1
185984.0,0.0,1032,119,1
185985.0,0.0,1032,119,1
185986.0,0.0,1032,119,1
185987.0,0.0,1032,120,1
185988.0,0.0,1032,120,1
185989.0,0.0,1032,120,1
185990.0,0.0,1032,121,1
185991.0,0.0,1032,121,1
185992.0,0.0,1032,121,1
185993.0,0.0,1032,121,1
185994.0,0.0,1032,121,1
185995.0,0.0,1032,122,1
185996.0,0.0,1032,122,1
185997.0,0.0,1032,122,1
185998.0,0.0,1032,123,1
185999.0,0.0,1032,123,1
186000.0,0.0,1032,123,1
186001.0,0.0,1032,123,1
186002.0,0.0,1032,124,1
186003.0,0.0,1032,124,1
186004.0,0.0,1032,124,1
186005.0,0.0,1032,125,1
186006.0,0.0,1032,125,1
186007.0,0.0,1032,125,1
186008.0,0.0,1032,126,1
186009.0,0.0,1032,126,1
186010.0,0.0,1032,127,1
186011.0,0.0,1032,127,1
186012.0,0.0,1032,127,1
186013.0,0.0,1032,128,1
186014.0,0.0,1032,128,1
186015.0,0.0,1032,128,1
186016.0,0.0,1032,129,1
186017.0,0.0,1032,129,1
186018.0,0.0,1032,129,1
186019.0,0.0,1032,129,1
186020.0,0.0,1032,130,1
186021.0,0.0,1032,131,1
186022.0,0.0,1032,131,1
186023.0,0.0,1032,131,1
186024.0,0.0,1032,132,1
186025.0,0.0,1032,132,1
186026.0,0.0,1032,133,1
186027.0,0.0,1032,133,1
186028.0,0.0,1032,134,1
186029.0,0.0,1032,134,1
186030.0,0.0,1032,134,1
186031.0,0.0,1032,135,1
186032.0,0.0,1032,136,1
186033.0,0.0,1032,136,1
186034.0,0.0,1032,137,1
186035.0,0.0,1032,137,1
186036.0,0.0,1032,138,1
186037.0,0.0,1032,138,1
186038.0,0.0,1032,140,1
186039.0,0.0,1032,141,1
186040.0,0.0,1032,142,1
186041.0,0.0,1032,148,1
186042.0,0.0,1032,98,1
186043.0,0.0,1032,101,1
186044.0,0.0,1032,104,1
186045.0,0.0,1032,106,1
186046.0,0.0,1032,106,1
186047.0,0.0,1032,107,1
186048.0,0.0,1032,108,1
186049.0,0.0,1032,109,1
186050.0,0.0,1032,110,1
186051.0,0.0,1032,111,1
186052.0,0.0,1032,112,1
186053.0,0.0,1032,112,1
186054.0,0.0,1032,113,1
186055.0,0.0,1032,113,1
186056.0,0.0,1032,114,1
186057.0,0.0,1032,114,1
186058.0,0.0,1032,115,1
186059.0,0.0,1032,115,1
186060.0,0.0,1032,116,1
186061.0,0.0,1032,116,1
186062.0,0.0,1032,117,1
186063.0,0.0,1032,117,1
186064.0,0.0,1032,117,1
186065.0,0.0,1032,118,1
186066.0,0.0,1032,118,1
186067.0,0.0,1032,118,1
186068.0,0.0,1032,119,1
186069.0,0.0,1032,119,1
186070.0,0.0,1032,120,1
186071.0,0.0,1032,120,1
186072.0,0.0,1032,120,1
186073.0,0.0,1032,120,1
186074.0,0.0,1032,121,1
186075.0,0.0,1032,121,1
186076.0,0.0,1032,121,1
186077.0,0.0,1032,122,1
186078.0,0.0,1032,122,1
186079.0,0.0,1032,122,1
186080.0,0.0,1032,123,1
186081.0,0.0,1032,123,1
186082.0,0.0,1032,123,1
186083.0,0.0,1032,123,1
186084.0,0.0,1032,124,1
186085.0,0.0,1032,124,1
186086.0,0.0,1032,124,1
186087.0,0.0,1032,125,1
186088.0,0.0,1032,125,1
186089.0,0.0,1032,125,1
186090.0,0.0,1032,125,1
186091.0,0.0,1032,125,1
186092.0,0.0,1032,126,1
186093.0,0.0,1032,126,1
186094.0,0.0,1032,126,1
186095.0,0.0,1032,127,1
186096.0,0.0,1032,127,1
186097.0,0.0,1032,128,1
186098.0,0.0,1032,128,1
186099.0,0.0,1032,128,1
186100.0,0.0,1032,129,1
186101.0,0.0,1032,129,1
186102.0,0.0,1032,129,1
186103.0,0.0,1032,130,1
186104.0,0.0,1032,130,1
186105.0,0.0,1032,131,1
186106.0,0.0,1032,131,1
186107.0,0.0,1032,132,1
186108.0,0.0,1032,132,1
186109.0,0.0,1032,133,1
186110.0,0.0,1032,133,1
186111.0,0.0,1032,134,1
186112.0,0.0,1032,134,1
186113.0,0.0,1032,135,1
186114.0,0.0,1032,135,1
186115.0,0.0,1032,136,1
186116.0,0.0,1032,137,1
186117.0,0.0,1032,137,1
186118.0,0.0,1032,138,1
186119.0,0.0,1032,139,1
186120.0,0.0,1032,139,1
186121.0,0.0,1032,141,1
186122.0,0.0,1032,142,1
186123.0,0.0,1032,145,1
186124.0,0.0,1032,99,1
186125.0,0.0,1032,104,1
186126.0,0.0,1032,105,1
186127.0,0.0,1032,107,1
186128.0,0.0,1032,108,1
186129.0,0.0,1032,109,1
186130.0,0.0,1032,110,1
186131.0,0.0,1032,111,1
186132.0,0.0,1032,112,1
186133.0,0.0,1032,112,1
186134.0,0.0,1032,113,1
186135.0,0.0,1032,113,1
186136.0,0.0,1032,113,1
186137.0,0.0,1032,114,1
186138.0,0.0,1032,114,1
186139.0,0.0,1032,115,1
186140.0,0.0,1032,115,1
186141.0,0.0,1032,116,1
186142.0,0.0,1032,116,1
186143.0,0.0,1032,116,1
186144.0,0.0,1032,117,1
186145.0,0.0,1032,117,1
186146.0,0.0,1032,117,1
186147.0,0.0,1032,118,1
186148.0,0.0,1032,118,1
186149.0,0.0,1032,118,1
186150.0,0.0,1032,118,1
186151.0,0.0,1032,119,1
186152.0,0.0,1032,119,1
186153.0,0.0,1032,119,1
186154.0,0.0,1032,120,1
186155.0,0.0,1032,120,1
186156.0,0.0,1032,120,1
186157.0,0.0,1032,121,1
186158.0,0.0,1032,121,1
186159.0,0.0,1032,121,1
186160.0,0.0,1032,121,1
186161.0,0.0,1032,122,1
186162.0,0.0,1032,122,1
186163.0,0.0,1032,122,1
186164.0,0.0,1032,123,1
186165.0,0.0,1032,123,1
186166.0,0.0,1032,123,1
186167.0,0.0,1032,124,1
186168.0,0.0,1032,124,1
186169.0,0.0,1032,125,1
186170.0,0.0,1032,125,1
186171.0,0.0,1032,125,1
186172.0,0.0,1032,126,1
186173.0,0.0,1032,126,1
186174.0,0.0,1032,126,1
186175.0,0.0,1032,126,1
186176.0,0.0,1032,127,1
186177.0,0.0,1032,127,1
186178.0,0.0,1032,128,1
186179.0,0.0,1032,128,1
186180.0,0.0,1032,128,1
186181.0,0.0,1032,129,1
186182.0,0.0,1032,129,1
186183.0,0.0,1032,130,1
186184.0,0.0,1032,130,1
186185.0,0.0,1032,131,1
186186.0,0.0,1032,131,1
186187.0,0.0,1032,131,1
186188.0,0.0,1032,132,1
186189.0,0.0,1032,132,1
186190.0,0.0,1032,132,1
186191.0,0.0,1032,133,1
186192.0,0.0,1032,133,1
186193.0,0.0,1032,134,1
186194.0,0.0,1032,134,1
186195.0,0.0,1032,135,1
186196.0,0.0,1032,135,1
186197.0,0.0,1032,136,1
186198.0,0.0,1032,137,1
186199.0,0.0,1032,138,1
186200.0,0.0,1032,138,1
186201.0,0.0,1032,139,1
186202.0,0.0,1032,140,1
186203.0,0.0,1032,142,1
186204.0,0.0,1032,143,1
186205.0,0.0,1032,151,1
186206.0,0.0,1032,98,1
186207.0,0.0,1032,101,1
186208.0,0.0,1032,103,1
186209.0,0.0,1032,105,1
186210.0,0.0,1032,107,1
186211.0,0.0,1032,108,1
186212.0,0.0,1032,109,1
186213.0,0.0,1032,109,1
186214.0,0.0,1032,111,1
186215.0,0.0,1032,111,1
186216.0,0.0,1032,112,1
186217.0,0.0,1032,113,1
186218.0,0.0,1032,114,1
186219.0,0.0,1032,114,1
186220.0,0.0,1032,115,1
186221.0,0.0,1032,115,1
186222.0,0.0,1032,115,1
186223.0,0.0,1032,116,1
186224.0,0.0,1032,116,1
186225.0,0.0,1032,117,1
186226.0,0.0,1032,117,1
186227.0,0.0,1032,117,1
186228.0,0.0,1032,118,1
186229.0,0.0,1032,118,1
186230.0,0.0,1032,118,1
186231.0,0.0,1032,119,1
186232.0,0.0,1032,119,1
186233.0,0.0,1032,119,1
186234.0,0.0,1032,120,1
186235.0,0.0,1032,120,1
186236.0,0.0,1032,120,1
186237.0,0.0,1032,121,1
186238.0,0.0,1032,121,1
186239.0,0.0,1032,121,1
186240.0,0.0,1032,122,1
186241.0,0.0,1032,122,1
186242.0,0.0,1032,122,1
186243.0,0.0,1032,123,1
186244.0,0.0,1032,123,1
186245.0,0.0,1032,123,1
186246.0,0.0,1032,124,1
186247.0,0.0,1032,124,1
186248.0,0.0,1032,124,1
186249.0,0.0,1032,125,1
186250.0,0.0,1032,125,1
186251.0,0.0,1032,125,1
186252.0,0.0,1032,126,1
186253.0,0.0,1032,126,1
186254.0,0.0,1032,126,1
186255.0,0.0,1032,126,1
186256.0,0.0,1032,127,1
186257.0,0.0,1032,127,1
186258.0,0.0,1032,127,1
186259.0,0.0,1032,128,1
186260.0,0.0,1032,128,1
186261.0,0.0,1032,128,1
186262.0,0.0,1032,128,1
186263.0,0.0,1032,129,1
186264.0,0.0,1032,129,1
186265.0,0.0,1032,129,1
186266.0,0.0,1032,130,1
186267.0,0.0,1032,130,1
186268.0,0.0,1032,130,1
186269.0,0.0,1032,131,1
186270.0,0.0,1032,131,1
186271.0,0.0,1032,132,1
186272.0,0.0,1032,132,1
186273.0,0.0,1032,132,1
186274.0,0.0,1032,133,1
186275.0,0.0,1032,133,1
186276.0,0.0,1032,134,1
186277.0,0.0,1032,135,1
186278.0,0.0,1032,136,1
186279.0,0.0,1032,136,1
186280.0,0.0,1032,136,1
186281.0,0.0,1032,137,1
186282.0,0.0,1032,138,1
186283.0,0.0,1032,139,1
186284.0,0.0,1032,140,1
186285.0,0.0,1032,141,1
186286.0,0.0,1032,142,1
186287.0,0.0,1032,144,1
186288.0,0.0,1032,149,1
186289.0,0.0,1032,99,1
186290.0,0.0,1032,102,1
186291.0,0.0,1032,105,1
186292.0,0.0,1032,107,1
186293.0,0.0,1032,108,1
186294.0,0.0,1032,108,1
186295.0,0.0,1032,109,1
186296.0,0.0,1032,110,1
186297.0,0.0,1032,111,1
186298.0,0.0,1032,112,1
186299.0,0.0,1032,113,1
186300.0,0.0,1032,113,1
186301.0,0.0,1032,114,1
186302.0,0.0,1032,115,1
186303.0,0.0,1032,115,1
186304.0,0.0,1032,116,1
186305.0,0.0,1032,116,1
186306.0,0.0,1032,116,1
186307.0,0.0,1032,117,1
186308.0,0.0,1032,117,1
186309.0,0.0,1032,117,1
186310.0,0.0,1032,118,1
186311.0,0.0,1032,118,1
186312.0,0.0,1032,118,1
186313.0,0.0,1032,119,1
186314.0,0.0,1032,119,1
186315.0,0.0,1032,119,1
186316.0,0.0,1032,120,1
186317.0,0.0,1032,120,1
186318.0,0.0,1032,121,1
186319.0,0.0,1032,121,1
186320.0,0.0,1032,121,1
186321.0,0.0,1032,121,1
186322.0,0.0,1032,122,1
186323.0,0.0,1032,122,1
186324.0,0.0,1032,122,1
186325.0,0.0,1032,123,1
186326.0,0.0,1032,123,1
186327.0,0.0,1032,123,1
186328.0,0.0,1032,123,1
186329.0,0.0,1032,124,1
186330.0,0.0,1032,124,1
186331.0,0.0,1032,124,1
186332.0,0.0,1032,125,1
186333.0,0.0,1032,125,1
186334.0,0.0,1032,125,1
186335.0,0.0,1032,126,1
186336.0,0.0,1032,126,1
186337.0,0.0,1032,126,1
186338.0,0.0,1032,127,1
186339.0,0.0,1032,127,1
186340.0,0.0,1032,127,1
186341.0,0.0,1032,127,1
186342.0,0.0,1032,128,1
186343.0,0.0,1032,128,1
186344.0,0.0,1032,128,1
186345.0,0.0,1032,129,1
186346.0,0.0,1032,129,1
186347.0,0.0,1032,130,1
186348.0,0.0,1032,130,1
186349.0,0.0,1032,130,1
186350.0,0.0,1032,130,1
186351.0,0.0,1032,131,1
186352.0,0.0,1032,131,1
186353.0,0.0,1032,132,1
186354.0,0.0,1032,132,1
186355.0,0.0,1032,132,1
186356.0,0.0,1032,132,1
186357.0,0.0,1032,133,1
186358.0,0.0,1032,133,1
186359.0,0.0,1032,134,1
186360.0,0.0,1032,134,1
186361.0,0.0,1032,135,1
186362.0,0.0,1032,136,1
186363.0,0.0,1032,136,1
186364.0,0.0,1032,137,1
186365.0,0.0,1032,138,1
186366.0,0.0,1032,139,1
186367.0,0.0,1032,140,1
186368.0,0.0,1032,141,1
186369.0,0.0,1032,143,1
186370.0,0.0,1032,144,1
186371.0,0.0,1032,150,1
186372.0,0.0,1032,99,1
186373.0,0.0,1032,103,1
186374.0,0.0,1032,105,1
186375.0,0.0,1032,106,1
186376.0,0.0,1032,108,1
186377.0,0.0,1032,109,1
186378.0,0.0,1032,109,1
186379.0,0.0,1032,111,1
186380.0,0.0,1032,111,1
186381.0,0.0,1032,112,1
186382.0,0.0,1032,113,1
186383.0,0.0,1032,114,1
186384.0,0.0,1032,114,1
186385.0,0.0,1032,115,1
186386.0,0.0,1032,115,1
186387.0,0.0,1032,116,1
186388.0,0.0,1032,116,1
186389.0,0.0,1032,117,1
186390.0,0.0,1032,117,1
186391.0,0.0,1032,117,1
186392.0,0.0,1032,118,1
186393.0,0.0,1032,118,1
186394.0,0.0,1032,118,1
186395.0,0.0,1032,119,1
186396.0,0.0,1032,119,1
186397.0,0.0,1032,119,1
186398.0,0.0,1032,120,1
186399.0,0.0,1032,120,1
186400.0,0.0,1032,120,1
186401.0,0.0,1032,120,1
186402.0,0.0,1032,121,1
186403.0,0.0,1032,121,1
186404.0,0.0,1032,121,1
186405.0,0.0,1032,122,1
186406.0,0.0,1032,122,1
186407.0,0.0,1032,122,1
186408.0,0.0,1032,123,1
186409.0,0.0,1032,123,1
186410.0,0.0,1032,123,1
186411.0,0.0,1032,123,1
186412.0,0.0,1032,124,1
186413.0,0.0,1032,124,1
186414.0,0.0,1032,124,1
186415.0,0.0,1032,124,1
186416.0,0.0,1032,125,1
186417.0,0.0,1032,125,1
186418.0,0.0,1032,125,1
186419.0,0.0,1032,125,1
186420.0,0.0,1032,126,1
186421.0,0.0,1032,126,1
186422.0,0.0,1032,126,1
186423.0,0.0,1032,127,1
186424.0,0.0,1032,127,1
186425.0,0.0,1032,127,1
186426.0,0.0,1032,127,1
186427.0,0.0,1032,128,1
186428.0,0.0,1032,128,1
186429.0,0.0,1032,128,1
186430.0,0.0,1032,128,1
186431.0,0.0,1032,129,1
186432.0,0.0,1032,129,1
186433.0,0.0,1032,129,1
186434.0,0.0,1032,129,1
186435.0,0.0,1032,130,1
186436.0,0.0,1032,130,1
186437.0,0.0,1032,131,1
186438.0,0.0,1032,132,1
186439.0,0.0,1032,132,1
186440.0,0.0,1032,133,1
186441.0,0.0,1032,133,1
186442.0,0.0,1032,133,1
186443.0,0.0,1032,134,1
186444.0,0.0,1032,135,1
186445.0,0.0,1032,135,1
186446.0,0.0,1032,136,1
186447.0,0.0,1032,137,1
186448.0,0.0,1032,137,1
186449.0,0.0,1032,138,1
186450.0,0.0,1032,138,1
186451.0,0.0,1032,139,1
186452.0,0.0,1032,140,1
186453.0,0.0,1032,141,1
186454.0,0.0,1032,142,1
186455.0,0.0,1032,146,1
186456.0,0.0,1032,9,1
186457.0,0.0,1032,101,1
186458.0,0.0,1032,104,1
186459.0,0.0,1032,106,1
186460.0,0.0,1032,107,1
186461.0,0.0,1032,109,1
186462.0,0.0,1032,110,1
186463.0,0.0,1032,110,1
186464.0,0.0,1032,112,1
186465.0,0.0,1032,113,1
186466.0,0.0,1032,113,1
186467.0,0.0,1032,114,1
186468.0,0.0,1032,114,1
186469.0,0.0,1032,115,1
186470.0,0.0,1032,115,1
186471.0,0.0,1032,116,1
186472.0,0.0,1032,116,1
186473.0,0.0,1032,117,1
186474.0,0.0,1032,117,1
186475.0,0.0,1032,118,1
186476.0,0.0,1032,118,1
186477.0,0.0,1032,119,1
186478.0,0.0,1032,119,1
186479.0,0.0,1032,120,1
186480.0,0.0,1032,120,1
186481.0,0.0,1032,120,1
186482.0,0.0,1032,120,1
186483.0,0.0,1032,121,1
186484.0,0.0,1032,121,1
186485.0,0.0,1032,121,1
186486.0,0.0,1032,121,1
186487.0,0.0,1032,122,1
186488.0,0.0,1032,122,1
186489.0,0.0,1032,122,1
186490.0,0.0,1032,123,1
186491.0,0.0,1032,123,1
186492.0,0.0,1032,123,1
186493.0,0.0,1032,123,1
186494.0,0.0,1032,124,1
186495.0,0.0,1032,124,1
186496.0,0.0,1032,124,1
186497.0,0.0,1032,124,1
186498.0,0.0,1032,124,1
186499.0,0.0,1032,125,1
186500.0,0.0,1032,125,1
186501.0,0.0,1032,125,1
186502.0,0.0,1032,126,1
186503.0,0.0,1032,126,1
186504.0,0.0,1032,126,1
186505.0,0.0,1032,126,1
186506.0,0.0,1032,127,1
186507.0,0.0,1032,127,1
186508.0,0.0,1032,128,1
186509.0,0.0,1032,128,1
186510.0,0.0,1032,129,1
186511.0,0.0,1032,129,1
186512.0,0.0,1032,129,1
186513.0,0.0,1032,130,1
186514.0,0.0,1032,130,1
186515.0,0.0,1032,130,1
186516.0,0.0,1032,131,1
186517.0,0.0,1032,131,1
186518.0,0.0,1032,131,1
186519.0,0.0,1032,132,1
186520.0,0.0,1032,132,1
186521.0,0.0,1032,133,1
186522.0,0.0,1032,133,1
186523.0,0.0,1032,133,1
186524.0,0.0,1032,134,1
186525.0,0.0,1032,134,1
186526.0,0.0,1032,135,1
186527.0,0.0,1032,135,1
186528.0,0.0,1032,136,1
186529.0,0.0,1032,137,1
186530.0,0.0,1032,138,1
186531.0,0.0,1032,138,1
186532.0,0.0,1032,139,1
186533.0,0.0,1032,140,1
186534.0,0.0,1032,140,1
186535.0,0.0,1032,142,1
186536.0,0.0,1032,143,1
186537.0,0.0,1032,146,1
186538.0,0.0,1032,96,1
186539.0,0.0,1032,101,1
186540.0,0.0,1032,104,1
186541.0,0.0,1032,107,1
186542.0,0.0,1032,108,1
186543.0,0.0,1032,109,1
186544.0,0.0,1032,110,1
186545.0,0.0,1032,111,1
186546.0,0.0,1032,112,1
186547.0,0.0,1032,113,1
186548.0,0.0,1032,113,1
186549.0,0.0,1032,113,1
186550.0,0.0,1032,114,1
186551.0,0.0,1032,114,1
186552.0,0.0,1032,115,1
186553.0,0.0,1032,115,1
186554.0,0.0,1032,116,1
186555.0,0.0,1032,116,1
186556.0,0.0,1032,117,1
186557.0,0.0,1032,117,1
186558.0,0.0,1032,118,1
186559.0,0.0,1032,118,1
186560.0,0.0,1032,118,1
186561.0,0.0,1032,119,1
186562.0,0.0,1032,119,1
186563.0,0.0,1032,120,1
186564.0,0.0,1032,120,1
186565.0,0.0,1032,120,1
186566.0,0.0,1032,121,1
186567.0,0.0,1032,121,1
186568.0,0.0,1032,121,1
186569.0,0.0,1032,122,1
186570.0,0.0,1032,122,1
186571.0,0.0,1032,122,1
186572.0,0.0,1032,123,1
186573.0,0.0,1032,123,1
186574.0,0.0,1032,123,1
186575.0,0.0,1032,123,1
186576.0,0.0,1032,124,1
186577.0,0.0,1032,124,1
186578.0,0.0,1032,124,1
186579.0,0.0,1032,124,1
186580.0,0.0,1032,125,1
186581.0,0.0,1032,125,1
186582.0,0.0,1032,126,1
186583.0,0.0,1032,126,1
186584.0,0.0,1032,126,1
186585.0,0.0,1032,126,1
186586.0,0.0,1032,127,1
186587.0,0.0,1032,127,1
186588.0,0.0,1032,127,1
186589.0,0.0,1032,128,1
186590.0,0.0,1032,128,1
186591.0,0.0,1032,129,1
186592.0,0.0,1032,129,1
186593.0,0.0,1032,129,1
186594.0,0.0,1032,130,1
186595.0,0.0,1032,130,1
186596.0,0.0,1032,130,1
186597.0,0.0,1032,131,1
186598.0,0.0,1032,131,1
